#  Magnitude  Err_Magnitude  HJD-2450000  [Seeing  Background  Airmass  ExposureTime[s]  QualityParameter  [Flux  Err_Flux  [PhotScale  Chi^2/Pixel]]]
19.227 0.049 7623.532409999985 4.93 263.0 0.0 0 0
19.231 0.044 7623.595759999938 4.66 228.0 0.0 0 0
19.126 0.044 7623.639950000215 4.76 257.0 0.0 0 0
19.165 0.051 7623.683960000053 5.36 300.0 0.0 0 0
19.139 0.061 7624.472320000175 5.19 471.0 0.0 0 0
19.041 0.041 7624.519799999893 5.09 266.0 0.0 0 0
19.118 0.049 7624.58348000003 5.80 242.0 0.0 0 0
19.218 0.050 7624.631639999803 5.55 243.0 0.0 0 0
19.210 0.052 7624.678319999948 5.37 289.0 0.0 0 0
19.224 0.048 7625.504999999888 5.09 275.0 0.0 0 0
19.200 0.046 7625.576809999999 5.28 273.0 0.0 0 0
19.201 0.051 7625.620670000091 5.73 249.0 0.0 0 0
19.009 0.047 7625.674839999992 6.56 231.0 0.0 0 0
19.051 0.043 7626.507629999891 4.69 298.0 0.0 0 0
19.158 0.052 7626.561639999971 5.84 276.0 0.0 0 0
19.214 0.050 7626.628250000067 5.29 259.0 0.0 0 0
19.245 0.051 7626.672970000189 4.74 285.0 0.0 0 0
19.069 0.041 7630.52676999988 5.12 238.0 0.0 0 0
19.171 0.047 7630.571570000146 5.32 234.0 0.0 0 0
19.230 0.048 7630.616119999904 5.14 240.0 0.0 0 0
19.139 0.047 7630.659909999929 5.23 236.0 0.0 0 0
19.163 0.042 7631.518029999919 4.47 265.0 0.0 0 0
19.164 0.039 7631.5631300001405 4.72 236.0 0.0 0 0
19.162 0.037 7631.60773999989 3.96 246.0 0.0 0 0
19.042 0.036 7631.651289999951 4.57 254.0 0.0 0 0
19.161 0.041 7632.517370000016 4.52 216.0 0.0 0 0
19.172 0.045 7632.562320000026 4.77 248.0 0.0 0 0
19.152 0.044 7632.607259999961 4.66 256.0 0.0 0 0
19.192 0.055 7632.649960000068 5.18 288.0 0.0 0 0
19.117 0.060 7633.574390000198 6.70 263.0 0.0 0 0
19.154 0.054 7633.619830000214 5.97 262.0 0.0 0 0
19.218 0.069 7634.505189999938 7.65 219.0 0.0 0 0
19.191 0.060 7634.550749999937 7.19 210.0 0.0 0 0
19.362 0.080 7635.476580000017 6.69 319.0 0.0 0 0
19.143 0.058 7635.53573000012 6.51 270.0 0.0 0 0
19.152 0.051 7635.5876799998805 5.89 256.0 0.0 0 0
19.163 0.068 7636.491260000039 7.17 283.0 0.0 0 0
19.406 0.075 7636.543190000113 6.62 275.0 0.0 0 0
19.194 0.064 7636.588359999936 6.89 270.0 0.0 0 0
19.325 0.062 7636.630239999853 5.76 281.0 0.0 0 0
19.058 0.054 7637.499770000111 6.78 248.0 0.0 0 0
19.175 0.049 7637.548469999805 5.97 230.0 0.0 0 0
19.378 0.055 7637.5923199998215 5.45 249.0 0.0 0 0
19.228 0.062 7637.634260000195 6.13 298.0 0.0 0 0
19.132 0.068 7638.514950000215 6.50 460.0 0.0 0 0
19.133 0.059 7638.573290000204 5.50 458.0 0.0 0 0
19.299 0.093 7639.4737200001255 6.85 440.0 0.0 0 0
19.223 0.064 7639.527989999857 5.37 335.0 0.0 0 0
